,title,type,release_year,age_certification,runtime,imdb_score,imdb_votes
4514,Outlaws,0,2021,4,0.5319148936170213,0.6666666666666667,0.0016386844145990602
4515,Army of the Dead,0,2021,4,0.6297872340425532,0.5185185185185185,0.07356974416331648
4516,My Liberation Notes,1,2022,5,0.26382978723404255,0.851851851851852,0.0001194736282906498
4517,jeen-yuhs,1,2022,7,0.39574468085106385,0.8148148148148148,0.003202422272705831
4518,True Story,1,2021,7,0.16595744680851063,0.7407407407407407,0.007460268405661904
4519,14 Peaks: Nothing Is Impossible,0,2021,11,0.4297872340425532,0.7777777777777778,0.010075021503048783
4520,Halston,1,2021,7,0.2,0.7407407407407407,0.006187499531584022
4521,Anxious People,1,2021,7,0.12340425531914893,0.654320987654321,0.001632953207337885
4522,Bo Burnham: Inside,0,2021,4,0.3702127659574468,0.8888888888888885,0.019428351753286516
4523,Young Royals,1,2021,7,0.19148936170212766,0.8395061728395062,0.011782921266878956
4524,Oxygen,0,2021,11,0.425531914893617,0.6172839506172839,0.016222843445901594
4525,The Shadow in My Eye,0,2021,11,0.4553191489361702,0.7160493827160493,0.0036437252318163122
4526,Resident Evil: Infinite Darkness,1,2021,7,0.1148936170212766,0.5308641975308642,0.004185985611142878
4527,Our Blues,1,2022,7,0.2893617021276596,0.7654320987654322,8.993586779074745e-05
4528,The Serpent,1,2021,7,0.24255319148936172,0.7530864197530864,0.018417895826931648
4529,Like A Rolling Stone: The Life & Times of Ben Fong-Torres,0,2021,11,0.4340425531914894,0.7901234567901235,6.172069358188551e-06
4530,Hit & Run,1,2021,7,0.20851063829787234,0.691358024691358,0.0036864888552266186
4531,Bigbug,0,2022,4,0.4723404255319149,0.4814814814814815,0.0030776582992510194
4532,Trust No One: The Hunt for the Crypto King,0,2022,4,0.3829787234042553,0.5925925925925926,0.001695114763016784
4533,Murder Among the Mormons,1,2021,5,0.225531914893617,0.6790123456790124,0.002655312410312117
4534,Kate,0,2021,4,0.451063829787234,0.5802469135802469,0.025430689204124883
4535,Worth,0,2021,3,0.5021276595744681,0.654320987654321,0.005616583115951581
4536,Katla,1,2021,7,0.19574468085106383,0.6790123456790124,0.005770884849906295
4537,The Last Bus,1,2022,8,0.14893617021276595,0.4320987654320988,0.0002182267380216666
4538,Cracow Monsters,1,2022,7,0.22127659574468087,0.49382716049382713,0.0006555619382590267
4539,The Puppet Master: Hunting the Ultimate Conman,1,2022,7,0.17872340425531916,0.6790123456790124,0.0023008592843132888
4540,Twenty Five Twenty One,1,2022,5,0.32340425531914896,0.8888888888888885,0.0017969539074268951
4541,Today We Fix the World,0,2022,11,0.48085106382978726,0.5802469135802469,0.00034254984937946454
4542,Nightbooks,0,2021,11,0.43829787234042555,0.5185185185185185,0.00364725212859242
4543,Firefly Lane,1,2021,7,0.22127659574468087,0.7283950617283951,0.008947296258888331
4544,Furioza,0,2021,11,0.5914893617021276,0.5802469135802469,0.0014892321637114945
4545,The Billion Dollar Code,1,2021,7,0.2851063829787234,0.8024691358024691,0.0032218202049744235
4546,Last Man Down,0,2021,4,0.3702127659574468,0.4320987654320988,0.004805837719543814
4547,Rumspringa - Ein Amish in Berlin,0,2022,11,0.4340425531914894,0.4691358024691358,0.00011109724844739391
4548,No One Gets Out Alive,0,2021,4,0.3617021276595745,0.4691358024691358,0.006131510045263312
4549,The Woman in the Window,0,2021,4,0.4340425531914894,0.5185185185185185,0.031248746298411616
4550,Radhe Shyam,0,2022,11,0.5872340425531914,0.6666666666666667,0.009400502494618176
4551,The Principles of Pleasure,1,2022,7,0.2170212765957447,0.3950617283950617,2.6010863723794608e-05
4552,Honeymoon With My Mother,0,2022,11,0.46808510638297873,0.5308641975308642,0.0006604114213261749
4553,Attenborough's Life in Colour,1,2021,8,0.2170212765957447,0.8271604938271603,0.0013600595692865485
4554,Home Team,0,2022,2,0.42127659574468085,0.5555555555555556,0.00719266511277473
4555,The Turning Point,0,2021,11,0.41702127659574467,0.6790123456790124,1.7634483880538714e-06
4556,Making Fun,1,2022,8,0.17446808510638298,0.6790123456790124,0.00024335587755143425
4557,The Irregulars,1,2021,5,0.225531914893617,0.54320987654321,0.0064846405849711
4558,After We Fell,0,2021,4,0.42127659574468085,0.382716049382716,0.0054375931045641136
4559,My Name,1,2021,7,0.2127659574468085,0.7777777777777778,0.008129937931025361
4560,Hypnotic,0,2021,11,0.37446808510638296,0.4691358024691358,0.00656090972775443
4561,Turning Point: 9/11 and the War on Terror,1,2021,5,0.26382978723404255,0.8024691358024691,0.003913091973091542
4562,Yaksha: Ruthless Operations,0,2022,11,0.5319148936170213,0.5802469135802469,0.0010937788626904138
4563,The Vault,0,2021,4,0.5021276595744681,0.6049382716049383,0.00948118025837164
4564,How to Become a Tyrant,1,2021,7,0.1148936170212766,0.7283950617283951,0.003542767811600228
4565,The Taming of the Shrewd,0,2022,11,0.4765957446808511,0.382716049382716,0.0002755388106334174
4566,Who Killed Sara?,1,2021,7,0.17446808510638298,0.6049382716049383,0.0053533884440345415
4567,The Innocent,1,2021,7,0.24680851063829787,0.7777777777777778,0.012791172882748758
4568,Masters of the Universe: Revelation,1,2021,8,0.11063829787234043,0.45679012345679015,0.011516199698185809
4569,The Dig,0,2021,3,0.4765957446808511,0.691358024691358,0.031702393396238475
4570,Maya and the Three,1,2021,10,0.5574468085106383,0.8148148148148148,0.0015835766524723766
4571,Aftermath,0,2021,11,0.48510638297872344,0.4691358024691358,0.006665834906843635
4572,Night Stalker: The Hunt for a Serial Killer,1,2021,7,0.2,0.7407407407407407,0.010551593429920342
4573,The Girl from Oslo,1,2021,11,0.13191489361702127,0.5925925925925926,0.0013084787039359727
4574,Samurai Rabbit: The Usagi Chronicles,1,2022,10,0.10638297872340426,0.6296296296296295,6.304327987292591e-05
4575,Taylor Tomlinson: Look at You,0,2022,11,0.2553191489361702,0.7160493827160493,0.0007503472891169224
4576,The Witcher: Nightmare of the Wolf,0,2021,11,0.35319148936170214,0.7037037037037037,0.01829709961234996
4577,Prayers for the Stolen,0,2021,4,0.46808510638297873,0.7160493827160493,0.0007600462552512186
4578,There's Someone Inside Your House,0,2021,11,0.36595744680851067,0.40740740740740733,0.006355467990546154
4579,Zone 414,0,2021,4,0.41702127659574467,0.4197530864197532,0.0017074589017331613
4580,Vincenzo,1,2021,11,0.3446808510638298,0.851851851851852,0.006669802665716757
4581,The One,1,2021,7,0.17872340425531916,0.6296296296296295,0.0054499372432804906
4582,Blood Red Sky,0,2021,11,0.5148936170212766,0.5679012345679012,0.0193983731306896
4583,The Fable: The Killer Who Doesn't Kill,0,2021,11,0.5617021276595745,0.654320987654321,0.0005629808978861985
4584,The Starling,0,2021,3,0.4340425531914894,0.5925925925925926,0.005170430673773952
4585,Feria: The Darkest Light,1,2022,7,0.2127659574468085,0.5185185185185185,0.0006731964221395655
4586,Intrusion,0,2021,11,0.39148936170212767,0.4691358024691358,0.006815287157731201
4587,My Little Pony: A New Generation,0,2021,2,0.3872340425531915,0.654320987654321,0.0015267054419576393
4588,Cosmic Sin,0,2021,4,0.37446808510638296,0.12345679012345681,0.005413345689228373
4589,Midnight at the Pera Palace,1,2022,5,0.18723404255319148,0.691358024691358,0.0029180662201321443
4590,VOIR,1,2021,7,0.0851063829787234,0.654320987654321,0.0005510776212668348
4591,Beast,0,2022,11,0.6893617021276596,0.654320987654321,0.008520541748979295
4592,Kingdom: Ashin of the North,0,2021,11,0.39148936170212767,0.7037037037037037,0.0021536113439107906
4593,Jupiter's Legacy,1,2021,7,0.19148936170212766,0.6419753086419754,0.01641329587181141
4594,The Summit of the Gods,0,2021,2,0.4042553191489362,0.7407407407407407,0.0019631589180009726
4595,Vivo,0,2021,2,0.4042553191489362,0.6419753086419754,0.007779011701802642
4596,The Ice Road,0,2021,3,0.43829787234042555,0.5061728395061728,0.016486478979915647
4597,Robin Robin,0,2021,0,0.1276595744680851,0.7037037037037037,0.000673637284236579
4598,Fear Street: Part One - 1994,0,2021,11,0.4553191489361702,0.5802469135802469,0.03291785019770461
4599,Brazen,0,2022,11,0.4,0.308641975308642,0.004946031866394097
4600,Pretend It's a City,1,2021,5,0.12340425531914893,0.8148148148148148,0.0031261531299225007
4601,Through My Window,0,2022,4,0.49361702127659574,0.4814814814814815,0.003481487980115356
4602,Crime Scene: The Vanishing at the Cecil Hotel,1,2021,7,0.23404255319148937,0.54320987654321,0.00740383805724418
4603,Long Story Short,0,2021,4,0.3829787234042553,0.6172839506172839,0.002053976509985747
4604,Super Crooks,1,2021,7,0.1276595744680851,0.691358024691358,0.000872466089989653
4605,Life After Death with Tyler Henry,1,2022,7,0.18297872340425533,0.49382716049382713,0.0002279257041559629
4606,Night Teeth,0,2021,11,0.4553191489361702,0.5061728395061728,0.007443956508072406
4607,A Cop Movie,0,2021,4,0.4553191489361702,0.6790123456790124,0.0007146374592588314
4608,Marmaduke,0,2022,11,0.37446808510638296,0.1851851851851852,0.0001194736282906498
4609,Catching Killers,1,2021,7,0.1702127659574468,0.691358024691358,0.0012798226676300974
4610,Love Hard,0,2021,11,0.44255319148936173,0.5925925925925926,0.02138886549870541
4611,Animal,1,2021,8,0.19148936170212766,0.7901234567901235,0.00037561450665547465
4612,Hometown Cha-Cha-Cha,1,2021,5,0.33191489361702126,0.8641975308641975,0.004400685452388437
4613,Stowaway,0,2021,3,0.4978723404255319,0.5061728395061728,0.01941953451134625
4614,Things Heard & Seen,0,2021,11,0.5148936170212766,0.4691358024691358,0.013186185321672825
4615,Fistful of Vengeance,0,2022,4,0.4,0.37037037037037035,0.002636355340140538
4616,Procession,0,2021,4,0.5021276595744681,0.7037037037037037,0.0004721633059014241
4617,Green Mothers' Club,1,2022,11,0.2936170212765957,0.691358024691358,1.4548449201444442e-05
4618,Bruised,0,2021,4,0.548936170212766,0.5679012345679012,0.006155757460599052
4619,Space Sweepers,0,2021,4,0.5787234042553192,0.6172839506172839,0.010869014139770037
4620,The Last Letter From Your Lover,0,2021,11,0.46808510638297873,0.6296296296296295,0.0071847295950284865
4621,The Pirates: The Last Royal Treasure,0,2022,11,0.5361702127659574,0.5555555555555556,0.001268360253107747
4622,Chosen,1,2022,7,0.18723404255319148,0.345679012345679,0.0004875934792968955
4623,Dave Chappelle: The Closer,0,2021,11,0.30638297872340425,0.8024691358024691,0.010976584491441324
4624,An astrological guide for broken hearts,1,2021,5,0.1446808510638298,0.691358024691358,0.0012441128377720064
4625,Sophie: A Murder in West Cork,1,2021,5,0.23404255319148937,0.654320987654321,0.0022431063496045245
4626,Yes Day,0,2021,2,0.36595744680851067,0.5185185185185185,0.010199785476503595
4627,Standing Up,1,2022,7,0.19574468085106383,0.5802469135802469,5.643034841772389e-05
4628,Who Rules The World,1,2022,8,0.18723404255319148,0.9506172839506172,3.3505519373023564e-05
4629,Monsters Inside: The 24 Faces of Billy Milligan,1,2021,11,0.25957446808510637,0.5802469135802469,0.001337134740241848
4630,Countdown: Inspiration4 Mission to Space,1,2021,5,0.2127659574468085,0.7901234567901235,0.0007216912528110469
4631,GlÃ³ria,1,2021,7,0.18723404255319148,0.8024691358024691,0.0017352332138450097
4632,This Is a Robbery: The World's Biggest Art Heist,1,2021,7,0.225531914893617,0.6172839506172839,0.0018696961534341173
4633,"Bob Ross: Happy Accidents, Betrayal & Greed",0,2021,3,0.39148936170212767,0.6666666666666667,0.0024992472279693496
4634,Jim Gaffigan: Comedy Monster,0,2021,11,0.2978723404255319,0.654320987654321,0.0006806910777887945
4635,The Wasteland,0,2022,11,0.3872340425531915,0.382716049382716,0.0016651361404198682
4636,Fear Street: Part Two - 1978,0,2021,11,0.46382978723404256,0.6419753086419754,0.025689916117168803
4637,The Lovebirds,0,2021,4,0.3702127659574468,0.5555555555555556,0.011222144679477826
4638,Final Account,0,2021,3,0.4,0.691358024691358,0.00041661468167772717
4639,Heist,1,2021,7,0.18297872340425533,0.654320987654321,0.0007463795302438012
4640,History of Swear Words,1,2021,7,0.08936170212765958,0.6049382716049383,0.0021033530648512555
4641,Trese,1,2021,7,0.12340425531914893,0.6790123456790124,0.0016294263105617773
4642,The Sound of Magic,1,2022,5,0.2936170212765957,0.8024691358024691,0.0004307222687821581
4643,Awake,0,2021,4,0.4085106382978724,0.40740740740740733,0.009180071446111443
4644,The God Committee,0,2021,11,0.41702127659574467,0.5308641975308642,0.0016558780363825855
4645,Malcolm & Marie,0,2021,4,0.451063829787234,0.6296296296296295,0.015763024278716547
4646,The White Tiger,0,2021,4,0.5319148936170213,0.691358024691358,0.02565156111472863
4647,Seaspiracy,0,2021,11,0.3404255319148936,0.8148148148148148,0.013049077209501637
4648,He's Expecting,1,2022,8,0.11063829787234043,0.012345679012345678,0.0012035535248467674
4649,Fatherhood,0,2021,3,0.46382978723404256,0.6296296296296295,0.015278516834098744
4650,He-Man and the Masters of the Universe,1,2021,10,0.11063829787234043,0.5308641975308642,0.0007111105624827237
4651,Moxie,0,2021,3,0.4723404255319149,0.6419753086419754,0.010579808604129203
4652,Rurouni Kenshin: The Beginning,0,2021,4,0.5872340425531914,0.7283950617283951,0.00350617625754811
4653,Britney vs. Spears,0,2021,11,0.39574468085106385,0.6049382716049383,0.0029127758749679824
4654,Ali Wong: Don Wong,0,2022,4,0.25106382978723407,0.6172839506172839,0.000803691602855552
4655,Colin in Black & White,1,2021,5,0.13617021276595745,0.4814814814814815,0.003093088472646491
4656,The Sons of Sam: A Descent Into Darkness,1,2021,7,0.2553191489361702,0.6790123456790124,0.003579359365652346
4657,Back to the Outback,0,2021,2,0.4042553191489362,0.6172839506172839,0.0032284331364296256
4658,Crime Scene: The Times Square Killer,1,2021,7,0.20851063829787234,0.6172839506172839,0.0014768880249951175
4659,Badhaai Do,0,2022,11,0.625531914893617,0.7160493827160493,0.006624834731821383
4660,Tyler Perry's A Madea Homecoming,0,2022,4,0.4468085106382979,0.5061728395061728,0.0015174473379203565
4661,Gone for Good,1,2021,7,0.20851063829787234,0.5925925925925926,0.0017008459702779592
4662,High-Rise Invasion,1,2021,7,0.10638297872340426,0.6296296296296295,0.0011330155893246126
4663,Record of Ragnarok,1,2021,7,0.1021276595744681,0.5802469135802469,0.002046481854336518
4664,Dancing on Glass,0,2022,11,0.5829787234042554,0.49382716049382713,0.00025570001626781135
4665,All Hail,0,2022,11,0.5021276595744681,0.5061728395061728,0.0012498440450331816
4666,Beckett,0,2021,4,0.46382978723404256,0.5061728395061728,0.011130886225396038
4667,7 Prisoners,0,2021,4,0.39574468085106385,0.691358024691358,0.00283871104266972
4668,"Money, Explained",1,2021,5,0.09787234042553192,0.6666666666666667,0.0009425631634147944
4669,83,0,2021,11,0.6936170212765957,0.7283950617283951,0.010481937218592214
4670,The Way of the Househusband,1,2021,7,0.0723404255319149,0.7160493827160493,0.0016395661387930871
4671,Fate: The Winx Saga,1,2021,7,0.2127659574468085,0.654320987654321,0.016748351065541647
4672,Shaman King,1,2021,8,0.09787234042553192,0.6790123456790124,0.0006502715930948651
4673,SAS: Red Notice,0,2021,4,0.5276595744680851,0.45679012345679015,0.007809431186496571
4674,Jaguar,1,2021,7,0.18297872340425533,0.5185185185185185,0.0007551967721840706
4675,Dasvi,0,2022,11,0.5319148936170213,0.8024691358024691,0.005790723644271902
4676,Yasuke,1,2021,7,0.12340425531914893,0.5802469135802469,0.002201665312485259
4677,Saturday Morning All Star Hits!,1,2021,5,0.09787234042553192,0.7530864197530864,0.0003707650235883265
4678,Fever Dream,0,2021,4,0.39574468085106385,0.4814814814814815,0.0007393257366915857
4679,America: The Motion Picture,0,2021,4,0.41702127659574467,0.5061728395061728,0.0027157105176029623
4680,The Perfect Family,0,2021,11,0.46808510638297873,0.5802469135802469,1.8075345977552186e-05
4681,Audible,0,2021,3,0.16595744680851063,0.4691358024691358,
4682,Love and Leashes,0,2022,4,0.5021276595744681,0.5925925925925926,0.0016818889001063801
4683,Count Me In,0,2021,11,0.3446808510638298,0.654320987654321,0.0007269815979752085
4684,My Best Friend Anne Frank,0,2021,3,0.43829787234042555,0.5802469135802469,0.0016426521734721814
4685,Post Mortem: No One Dies in Skarnes,1,2021,7,0.19148936170212766,0.691358024691358,0.0014213394007714206
4686,The Cook of Castamar,1,2021,7,0.2297872340425532,0.7283950617283951,0.0016012111363529155
4687,Thirty-Nine,1,2022,7,0.31063829787234043,0.7901234567901235,6.392500406695285e-05
4688,The Block Island Sound,0,2021,11,0.43829787234042555,0.4691358024691358,0.003329831418742723
4689,Bulgasal: Immortal Souls,1,2021,7,0.3021276595744681,0.7283950617283951,0.0008341110875494812
4690,Pretty Smart,1,2021,5,0.1021276595744681,0.5185185185185185,0.0018533842558446192
4691,Rita Moreno: Just a Girl Who Decided to Go for It,0,2021,3,0.3829787234042553,0.7654320987654322,0.0003112486404915083
4692,My Unorthodox Life,1,2021,7,0.1702127659574468,0.49382716049382713,0.0005136043430206901
4693,On the Verge,1,2021,7,0.13617021276595745,0.6172839506172839,0.001250284907130195
4694,Sweet Girl,0,2021,4,0.46808510638297873,0.49382716049382713,0.013479358616186782
4695,Restless,0,2022,4,0.4042553191489362,0.5308641975308642,0.0016307488968528177
4696,Rurouni Kenshin: The Final,0,2021,3,0.5872340425531914,0.7037037037037037,0.0036864888552266186
4697,"Devotion, a Story of Love and Desire",1,2022,7,0.1702127659574468,0.6049382716049383,0.0005541636559459292
4698,Mishan Impossible,0,2022,11,0.548936170212766,0.6419753086419754,0.00013931242265625586
4699,Baki Hanma,1,2021,7,0.1021276595744681,0.6296296296296295,0.0006515941793859056
4700,Riverdance: The Animated Adventure,0,2021,11,0.36595744680851067,0.49382716049382713,0.000747261254437828
4701,Juvenile Justice,1,2022,7,0.25957446808510637,0.8024691358024691,0.0009513804053550637
4702,City of Ghosts,1,2021,10,0.08085106382978724,0.5679012345679012,2.2043104850673396e-06
4703,DOTA: Dragon's Blood,1,2021,7,0.11063829787234043,0.7777777777777778,0.007681581178362666
4704,Blue Period,1,2021,5,0.10638297872340426,0.7654320987654322,0.0007525515996019897
4705,The Club,1,2021,5,0.2,0.7901234567901235,0.003440928667190117
4706,The Raincoat Killer: Chasing a Predator in Korea,1,2021,7,0.2042553191489362,0.6049382716049383,0.0008195626383480368
4707,School of Chocolate,1,2021,8,0.16170212765957448,0.7530864197530864,0.0006908309060201042
